Computers,54.33,10,0.812
Industrial,19.97,2,0.704
Automotive,35.91,1,0.237
Books,11.17,3,0.352
Computers,2.57,1,0.896
Books,64.85,11,0.474
Home,12.65,18,0.116
Industrial,65.65,9,0.877
Music,29.13,10,0.799
Games,46.98,9,0.844
Industrial,48.11,1,0.165
Clothing,88.53,14,0.753
Outdoors,28.64,8,0.504
Outdoors,32.71,7,0.693
Clothing,96.42,2,0.541
Computers,23.58,6,0.615
Books,48.88,7,0.207
Computers,59.12,5,0.797
Electronics,13.9,2,0.443
Industrial,5.01,10,0.724
Games,55.8,9,0.318
Home,60.19,12,0.434
Electronics,42.5,16,0.153
Clothing,27.02,5,0.172
Toys,1.95,1,0.095
Movies,42.72,6,0.247
Sports,9.21,4,0.306
Sports,17.71,6,0.761
Computers,64.61,16,0.782
Computers,23.77,5,0.814
Home,82.14,2,0.506
Industrial,68.37,8,0.263
Music,12.78,6,0.69
Toys,49.47,6,0.455
Health,63.96,6,0.822
Clothing,82.86,14,0.255
Grocery,73.74,13,0.791
Music,56.45,14,0.765
Tools,53.86,19,0.58
Electronics,58.81,12,0.4
Tools,85.42,7,0.413
Industrial,11.69,5,0.098
Garden,67.25,17,0.328
Home,66.7,15,0.589
Books,66.62,23,0.561
Home,66.49,5,0.066
Electronics,44.17,15,0.545
Automotive,58.36,9,0.6
Outdoors,25.44,14,0.511
Shoes,43.97,16,0.33
Industrial,41.39,1,0.214
Computers,29.53,4,0.745
Automotive,68.04,8,0.341
Movies,40.5,16,0.85
Books,63.44,35,0.239
Movies,53.7,5,0.666
Computers,59.82,15,0.547
Grocery,67.66,5,0.154
Home,5.05,3,0.831
Outdoors,60.3,11,0.259
Industrial,24.2,3,0.392
Industrial,37.17,12,0.108
Garden,27.0,5,0.062
Garden,75.07,15,0.457
Computers,48.58,12,0.526
Health,92.64,9,0.445
Electronics,22.56,3,0.499
Computers,61.11,10,0.447
Sports,83.24,11,0.246
Computers,96.4,9,0.32
Computers,62.8,8,0.228
Automotive,31.52,5,0.535
Toys,20.58,16,0.523
Computers,83.48,14,0.482
Books,37.98,19,0.169
Movies,25.8,4,0.475
Outdoors,81.56,5,0.249
Computers,98.1,20,0.515
Tools,14.2,5,0.634
Clothing,84.34,22,0.375
Automotive,74.07,6,0.741
Computers,25.74,3,0.649
Games,86.86,6,0.77
Electronics,39.78,4,0.395
Computers,88.63,3,0.39
Clothing,17.15,8,0.088
Garden,87.17,3,0.207
Clothing,53.37,12,0.583
Shoes,71.16,11,0.894
Music,48.13,1,0.705
Automotive,25.69,1,0.59
Books,68.9,2,0.394
Books,43.69,8,0.435
Movies,64.47,3,0.591
Games,63.76,8,0.442
Electronics,82.51,7,0.804
Games,65.5,11,0.198
Home,36.01,16,0.778
Computers,71.8,6,0.316
Industrial,85.54,1,0.218
Electronics,3.05,8,0.898
Shoes,21.56,26,0.778
Computers,39.3,1,0.376
Industrial,93.79,8,0.712
Electronics,37.18,11,0.373
Sports,83.49,9,0.651
Sports,58.86,20,0.19
Grocery,76.69,2,0.518
Clothing,19.86,16,0.666
Electronics,96.69,14,0.232
Electronics,4.0,4,0.251
Books,41.92,4,0.073
Toys,40.22,1,0.079
Industrial,0.17,9,0.777
Books,64.87,8,0.647
Shoes,46.17,13,0.264
Industrial,39.63,3,0.38
Tools,69.26,4,0.735
Computers,92.71,5,0.551
Tools,33.97,1,0.319
Books,57.45,1,0.148
Health,16.06,10,0.395
Computers,70.23,9,0.448
Shoes,36.19,3,0.573
Electronics,23.26,9,0.352
Clothing,41.65,8,0.525
Clothing,54.76,15,0.345
Sports,30.64,7,0.534
Tools,27.45,7,0.213
Grocery,98.02,2,0.333
Grocery,52.33,17,0.227
Grocery,1.01,8,0.372
Health,81.6,11,0.371
Sports,90.78,10,0.095
Books,25.38,13,0.247
Outdoors,93.4,8,0.265
Electronics,20.08,2,0.448
Tools,59.44,2,0.724
Movies,58.89,9,0.322
Grocery,58.48,4,0.278
Sports,3.21,7,0.807
Home,90.83,14,0.081
Health,39.4,18,0.878
Automotive,10.16,3,0.27
Games,33.39,4,0.419
Books,95.79,8,0.542
Toys,87.31,10,0.276
Health,92.54,1,0.756
Grocery,25.57,12,0.487
Computers,82.81,5,0.8
Grocery,29.01,16,0.393
Industrial,90.85,10,0.546
Computers,36.03,1,0.164
Computers,13.42,1,0.729
Games,93.04,14,0.08
Tools,78.92,16,0.803
Clothing,21.87,6,0.074
Health,81.88,2,0.873
Games,72.45,3,0.773
Electronics,68.86,15,0.052
Automotive,60.83,4,0.189
Books,74.59,2,0.232
Computers,75.12,11,0.561
Industrial,48.19,13,0.29
Outdoors,77.98,16,0.172
Electronics,84.15,14,0.797
Electronics,44.79,1,0.141
Outdoors,47.19,9,0.14
Sports,0.31,5,0.102
Industrial,81.56,2,0.114
Electronics,75.32,1,0.288
Toys,54.3,6,0.636
Home,93.94,4,0.301
Toys,39.64,7,0.276
Industrial,14.81,2,0.309
Garden,55.79,10,0.515
Industrial,31.25,14,0.796
Movies,51.99,19,0.574
Movies,58.94,14,0.727
Electronics,3.46,5,0.349
Computers,50.24,2,0.745
Industrial,72.57,5,0.089
Industrial,74.63,9,0.131
Computers,45.56,9,0.459
Home,26.62,8,0.668
Computers,60.71,4,0.47
Movies,93.97,20,0.75
Industrial,77.05,11,0.546
Automotive,78.18,19,0.569
Outdoors,94.02,5,0.381
Health,72.09,21,0.662
Tools,64.28,3,0.586
Movies,24.86,10,0.368
Games,35.9,2,0.689
Games,35.22,6,0.694
Sports,98.9,21,0.298
Industrial,12.98,3,0.398
Sports,1.54,15,0.624
Movies,25.85,1,0.178
Computers,43.26,1,0.808
Shoes,43.46,7,0.26
Computers,11.71,12,0.373
Health,40.31,13,0.889
Music,55.13,11,0.695
Books,77.79,16,0.665
Computers,19.87,8,0.203
Outdoors,36.58,4,0.654
Outdoors,30.53,3,0.549
Games,6.76,4,0.446
Clothing,72.7,8,0.341
Industrial,18.96,11,0.788
Electronics,6.16,9,0.637
Games,5.94,7,0.326
Sports,6.36,1,0.092
Garden,21.53,7,0.215
Garden,13.67,14,0.777
Computers,33.71,13,0.291
Sports,56.57,22,0.24
Games,94.65,8,0.808
Outdoors,8.74,1,0.808
Health,69.28,3,0.211
Books,39.9,6,0.891
Shoes,4.31,24,0.127
Outdoors,4.42,1,0.816
Movies,12.77,16,0.234
Grocery,98.3,6,0.843
Computers,84.98,2,0.489
Health,75.83,11,0.236
Electronics,44.38,21,0.121
Shoes,31.71,9,0.075
Clothing,74.88,5,0.725
Clothing,87.2,1,0.082
Toys,80.17,5,0.122
Health,27.49,13,0.254
Health,90.6,4,0.631
Toys,44.21,3,0.722
Automotive,83.68,1,0.202
Shoes,13.11,4,0.243
Grocery,93.27,17,0.813
Home,69.77,5,0.4
Grocery,89.93,11,0.117
Toys,59.01,8,0.646
Music,4.49,2,0.336
Industrial,49.14,5,0.102
Outdoors,84.53,7,0.462
Automotive,84.73,18,0.742
Industrial,26.36,16,0.602
Sports,53.7,1,0.601
Electronics,59.35,1,0.75
Computers,33.66,12,0.404
Computers,36.28,17,0.646
Grocery,90.6,1,0.702
Electronics,34.77,4,0.825
Computers,4.74,13,0.226
Shoes,70.41,3,0.518
Movies,11.86,12,0.415
Automotive,78.53,3,0.365
Books,71.84,6,0.26
Industrial,79.04,9,0.699
Grocery,15.76,3,0.699
Games,61.38,10,0.489
Music,64.14,12,0.521
Shoes,78.54,14,0.135
Industrial,54.97,8,0.714
Tools,69.63,13,0.355
Toys,69.96,1,0.729
Industrial,96.68,4,0.628
Garden,96.46,4,0.136
Shoes,11.44,6,0.188
Sports,57.91,1,0.754
Electronics,72.32,16,0.076
Tools,53.12,9,0.553
Automotive,39.43,1,0.435
Computers,62.54,1,0.401
Health,71.23,1,0.428
Toys,95.34,7,0.624
Tools,28.89,1,0.276
Health,4.58,9,0.435
Shoes,41.13,4,0.125
Computers,44.53,3,0.631
Health,76.71,3,0.576
Games,74.05,14,0.616
Industrial,7.56,14,0.31
Computers,23.93,1,0.296
Music,4.78,24,0.719
Electronics,46.61,5,0.763
Toys,9.59,6,0.315
Industrial,28.18,8,0.428
Electronics,28.07,20,0.793
Garden,73.96,13,0.051
Shoes,65.62,12,0.85
Industrial,73.93,11,0.369
Grocery,76.18,7,0.541
Home,92.89,11,0.766
Outdoors,44.04,12,0.516
Industrial,22.8,8,0.054
Books,78.18,4,0.679
Clothing,62.11,3,0.492
Clothing,13.11,9,0.248
Health,90.88,5,0.816
Computers,79.47,27,0.714
Health,79.42,14,0.399
Computers,13.15,20,0.453
Health,51.36,12,0.075
Games,52.59,3,0.421
Automotive,39.47,16,0.378
Shoes,79.45,3,0.274
Automotive,6.2,9,0.492
Computers,88.15,5,0.155
Sports,18.13,5,0.53
Movies,60.66,3,0.443
Industrial,14.67,3,0.681
Computers,23.97,7,0.871
Games,36.58,12,0.455
Sports,16.81,9,0.836
Grocery,74.78,5,0.339
Automotive,55.57,8,0.383
Electronics,50.86,18,0.373
Shoes,13.44,14,0.245
Grocery,22.25,4,0.762
Outdoors,39.96,6,0.457
Industrial,27.05,5,0.084
Electronics,1.25,1,0.101
Automotive,63.98,6,0.752
Home,86.84,2,0.63
Electronics,60.88,8,0.717
Music,79.93,3,0.718
Toys,42.52,12,0.301
Toys,74.4,7,0.889
Computers,75.6,1,0.211
Shoes,96.79,4,0.72
Industrial,91.59,9,0.697
Clothing,86.19,16,0.693
Games,0.1,16,0.428
Garden,5.47,5,0.729
Industrial,31.87,3,0.508
Computers,91.43,11,0.054
Garden,59.05,12,0.397
Electronics,17.43,1,0.553
Health,46.66,9,0.595
Tools,13.85,7,0.345
Games,90.66,4,0.406
Sports,36.55,3,0.339
Movies,77.21,2,0.739
Health,31.34,14,0.12
Toys,62.58,6,0.726
Automotive,11.21,4,0.218
Sports,85.28,4,0.601
Electronics,26.06,9,0.433
Computers,10.69,1,0.191
Games,55.72,16,0.568
Toys,42.15,8,0.213
Automotive,35.53,12,0.34
Books,83.22,4,0.768
Grocery,28.17,14,0.852
Grocery,36.79,13,0.39
Computers,76.96,9,0.536
Industrial,69.57,5,0.212
Health,92.04,9,0.149
Books,98.69,18,0.506
Computers,99.53,8,0.756
Garden,64.81,24,0.405
Home,14.18,2,0.856
Sports,92.98,13,0.371
Electronics,16.15,5,0.217
Outdoors,41.08,1,0.388
Tools,25.61,14,0.67
Clothing,33.75,12,0.295
Sports,33.61,7,0.521
Electronics,54.11,9,0.16
Home,24.47,4,0.531
Movies,91.18,6,0.621
Outdoors,57.86,8,0.225
Grocery,52.41,20,0.143
Industrial,94.22,5,0.504
Computers,90.1,16,0.067
Computers,9.9,5,0.158
Tools,11.29,6,0.883
Sports,29.71,2,0.479
Home,58.76,2,0.881
Outdoors,20.08,16,0.681
Industrial,75.98,2,0.417
Books,95.19,11,0.269
Books,95.4,9,0.516
Health,15.5,5,0.512
Shoes,47.99,9,0.636
Games,51.03,1,0.766
Toys,33.27,10,0.289
Books,13.55,7,0.882
Garden,19.12,25,0.72
Industrial,56.5,1,0.866
Industrial,24.37,4,0.276
Computers,91.9,4,0.241
Games,62.7,5,0.82
Grocery,58.54,10,0.167
Games,83.67,10,0.361
Movies,42.86,4,0.213
Electronics,93.39,2,0.283
Clothing,83.3,11,0.446
Grocery,81.85,7,0.155
Grocery,81.23,11,0.094
Clothing,43.08,5,0.761
Automotive,38.42,13,0.826
Tools,19.89,11,0.651
Grocery,12.51,1,0.308
Sports,3.47,26,0.162
Tools,49.75,1,0.137
Books,81.26,5,0.757
Sports,74.83,10,0.421
Home,23.03,5,0.77
Home,96.08,10,0.64
Movies,61.13,4,0.315
Clothing,70.99,16,0.122
Movies,85.61,14,0.519
Computers,29.31,3,0.305
Clothing,85.72,9,0.484
Health,58.17,11,0.372
Clothing,70.25,12,0.351
Computers,22.96,1,0.283
Toys,79.39,2,0.241
Books,30.97,11,0.141
Industrial,61.86,6,0.425
Books,77.21,9,0.603
Health,27.22,1,0.598
Computers,6.77,5,0.368
Games,97.02,2,0.333
Industrial,45.98,4,0.39
Health,46.04,17,0.587
Computers,9.52,6,0.237
Music,44.34,5,0.142
Clothing,7.84,7,0.83
Garden,74.18,10,0.77
Tools,19.11,19,0.62
Tools,12.73,8,0.672
Electronics,97.56,8,0.105
Tools,64.23,4,0.851
Industrial,64.63,7,0.823
Computers,32.49,5,0.453
Electronics,4.67,10,0.518
Industrial,48.6,11,0.076
Electronics,94.39,16,0.543
Electronics,21.59,11,0.157
Industrial,76.63,1,0.642
Automotive,66.83,2,0.121
Home,71.33,2,0.674
Computers,57.82,6,0.743
Electronics,8.43,7,0.355
Computers,28.43,2,0.403
Electronics,33.76,8,0.851
Computers,73.56,5,0.582
Outdoors,72.95,15,0.181
Computers,82.58,15,0.751
Industrial,98.38,16,0.776
Computers,38.47,21,0.642
Games,53.66,2,0.79
Computers,78.01,12,0.574
Tools,24.87,4,0.859
Electronics,64.79,7,0.799
Toys,12.58,1,0.512
Health,89.34,13,0.807
Music,75.08,15,0.081
Electronics,14.44,4,0.496
Computers,23.95,12,0.66
Books,57.02,12,0.727
Grocery,88.19,19,0.52
Music,17.43,12,0.261
Industrial,70.72,7,0.614
Computers,28.9,1,0.63
Computers,12.7,5,0.834
Outdoors,91.63,5,0.411
Clothing,35.53,6,0.882
Computers,56.01,9,0.685
Computers,40.31,16,0.741
Industrial,39.92,2,0.718
Clothing,22.9,17,0.743
Garden,72.62,3,0.856
Books,26.9,8,0.2
Movies,71.59,8,0.263
Industrial,31.62,3,0.338
Computers,74.65,3,0.294
Movies,79.89,1,0.725
Movies,14.6,10,0.36
Music,32.44,5,0.524
Games,81.74,5,0.71
Computers,69.87,5,0.843
Grocery,15.62,14,0.584
Health,76.03,11,0.276
Electronics,92.68,9,0.869
Computers,47.81,8,0.668
Electronics,53.55,18,0.42
Grocery,25.43,11,0.462
Grocery,58.21,17,0.618
Garden,36.87,6,0.611
Shoes,14.25,3,0.58
Electronics,0.63,6,0.494
Industrial,34.5,3,0.218
Health,3.24,11,0.32
Health,8.73,12,0.462
Outdoors,40.01,21,0.074
Electronics,65.43,9,0.392
Computers,54.69,4,0.497
Automotive,94.94,3,0.324
Grocery,30.9,2,0.2
Games,68.22,18,0.237
Music,87.42,5,0.269
Movies,43.08,1,0.219
Computers,9.79,13,0.271
Music,9.44,5,0.697
Electronics,68.71,11,0.48
Toys,15.1,8,0.338
Tools,44.91,8,0.839
Home,19.95,7,0.071
Health,23.54,13,0.86
Outdoors,67.96,12,0.386
Computers,63.48,6,0.378
Tools,37.18,3,0.824
Electronics,50.3,3,0.419
Games,46.66,5,0.715
Garden,86.6,1,0.857
Automotive,94.16,10,0.571
Movies,69.79,22,0.22
Shoes,85.77,12,0.26
Clothing,27.23,20,0.092
Shoes,88.06,15,0.072
Tools,83.84,3,0.277
Automotive,94.06,3,0.63
Garden,71.65,14,0.685
Home,75.57,10,0.634
Shoes,59.71,1,0.855
Books,44.88,8,0.826
Games,88.99,17,0.624
Garden,10.73,2,0.87
Home,32.38,7,0.586
Games,1.52,14,0.514
Electronics,1.29,12,0.735
Music,80.82,20,0.208
Books,42.5,7,0.064
Outdoors,32.96,11,0.85
Music,18.59,11,0.328
Health,14.45,14,0.89
Electronics,37.52,6,0.157
Computers,82.15,10,0.382
Industrial,97.04,7,0.183
Electronics,32.73,3,0.522
Outdoors,67.75,4,0.707
Books,56.79,4,0.329
Games,30.71,9,0.302
Clothing,77.47,6,0.472
Tools,30.42,16,0.438
Computers,35.0,4,0.234
Outdoors,66.76,8,0.23
Garden,50.74,8,0.202
Books,56.95,12,0.608
Clothing,64.82,26,0.163
Computers,22.85,5,0.879
Outdoors,27.1,2,0.84
Clothing,4.96,7,0.529
Garden,82.29,2,0.463
Toys,53.32,5,0.06
Movies,5.35,22,0.171
Tools,12.23,11,0.854
Industrial,72.8,15,0.728
Tools,35.62,16,0.663
Music,51.06,12,0.302
Industrial,36.59,9,0.659
Books,44.89,14,0.1
Automotive,3.27,23,0.293
Games,40.49,4,0.854
Shoes,41.97,10,0.145
Clothing,27.77,3,0.821
Computers,53.83,11,0.163
Movies,3.9,4,0.737
Music,71.28,3,0.516
Computers,42.31,4,0.819
Grocery,46.18,11,0.227
Books,55.05,6,0.116
Health,58.15,3,0.3
Computers,69.71,1,0.215
Sports,68.42,4,0.308
Electronics,37.47,4,0.35
Music,97.2,3,0.263
Health,40.96,9,0.624
Electronics,41.0,5,0.085
Health,99.04,22,0.511
Computers,82.75,11,0.196
Industrial,61.8,9,0.498
Computers,0.95,17,0.747
Tools,19.75,11,0.664
Garden,40.76,6,0.891
Sports,99.67,12,0.521
Electronics,38.92,8,0.339
Books,18.72,1,0.474
Industrial,22.92,3,0.219
Home,24.45,7,0.3
Movies,44.89,5,0.137
Computers,42.02,1,0.705
Computers,54.65,7,0.393
Sports,43.24,6,0.065
Grocery,83.32,7,0.603
Music,7.57,1,0.857
Home,4.58,2,0.569
Computers,40.68,5,0.419
Automotive,22.35,14,0.836
Sports,45.29,3,0.809
Automotive,83.67,26,0.284
Garden,36.4,1,0.867
Movies,24.63,8,0.192
Movies,54.92,11,0.284
Garden,21.94,23,0.179
Computers,50.24,14,0.232
Tools,34.0,1,0.537
Movies,58.97,1,0.53
Movies,49.4,10,0.745
Home,68.0,5,0.794
Toys,45.67,18,0.85
Music,53.96,12,0.728
Toys,29.73,11,0.312
Books,44.74,14,0.833
Clothing,39.18,12,0.816
Computers,21.99,6,0.279
Garden,54.97,19,0.776
Shoes,6.34,2,0.433
Sports,51.04,18,0.442
Sports,86.94,8,0.1
Computers,64.63,17,0.893
Home,52.58,12,0.695
Music,24.79,1,0.495
Industrial,7.85,3,0.255
Automotive,54.27,1,0.729
Home,17.16,3,0.38
Books,68.05,8,0.653
Garden,52.58,10,0.677
Clothing,22.27,4,0.774
Computers,40.84,7,0.652
Automotive,81.88,19,0.071
Games,36.69,3,0.08
Grocery,91.07,21,0.667
Grocery,46.27,13,0.476
Industrial,43.57,12,0.643
Tools,9.15,9,0.332
Outdoors,27.11,1,0.851
Home,79.1,4,0.641
Computers,12.32,7,0.381
Garden,20.28,12,0.401
Home,19.77,12,0.295
Electronics,64.62,22,0.261
Electronics,86.44,23,0.859
Computers,6.58,10,0.264
Shoes,66.17,6,0.19
Electronics,47.43,4,0.255
Toys,9.7,3,0.23
Electronics,36.35,10,0.167
Health,49.38,3,0.647
Industrial,25.19,15,0.818
Computers,70.98,4,0.7
Automotive,91.96,7,0.84
Industrial,4.24,3,0.331
Sports,32.91,26,0.846
Home,15.19,2,0.355
Outdoors,8.49,4,0.225
Computers,6.84,8,0.65
Movies,94.59,6,0.414
Tools,14.51,17,0.627
Shoes,99.93,14,0.418
Industrial,6.0,4,0.425
Music,61.47,7,0.79
Tools,10.65,13,0.757
Tools,74.22,12,0.541
Toys,48.73,9,0.889
Garden,71.35,6,0.521
Automotive,32.18,9,0.721
Shoes,48.94,1,0.187
Electronics,77.5,9,0.639
Books,95.83,9,0.407
Electronics,58.48,1,0.857
Sports,43.87,1,0.267
Industrial,92.72,7,0.283
Garden,11.87,6,0.754
Movies,64.88,3,0.679
Home,18.62,2,0.459
Toys,73.75,1,0.234
Books,80.88,1,0.137
Music,10.77,12,0.057
Garden,12.77,1,0.073
Industrial,58.26,13,0.495
Garden,25.76,27,0.484
Sports,48.74,13,0.386
Home,63.62,11,0.264
Sports,86.94,9,0.06
Sports,18.71,8,0.21
Health,95.62,5,0.507
Automotive,7.08,14,0.542
Computers,41.64,6,0.275
Health,84.69,12,0.119
Outdoors,51.07,20,0.721
Games,13.95,13,0.443
Computers,54.92,6,0.675
Computers,76.04,10,0.709
Home,13.91,10,0.848
Automotive,30.28,3,0.106
Music,89.08,18,0.274
Industrial,8.6,8,0.558
Books,83.22,15,0.508
Toys,69.63,2,0.538
Electronics,69.52,5,0.174
Industrial,76.09,4,0.204
Electronics,67.12,6,0.676
Industrial,10.09,2,0.828
Toys,94.42,24,0.151
Shoes,36.36,17,0.553
Computers,72.5,13,0.539
Computers,48.8,9,0.379
Computers,37.02,11,0.173
Electronics,35.38,2,0.819
Computers,37.78,6,0.211
Toys,85.51,18,0.652
Sports,40.07,1,0.849
Industrial,52.67,7,0.884
Industrial,29.75,1,0.52
Electronics,87.8,13,0.111
Home,8.73,17,0.148
Music,66.49,12,0.579
Automotive,41.79,3,0.873
Games,26.14,7,0.229
Games,8.81,11,0.597
Games,60.01,24,0.399
Garden,57.88,1,0.127
Sports,32.23,6,0.355
Computers,5.17,10,0.243
Computers,54.47,4,0.414
Electronics,57.59,1,0.801
Tools,18.26,8,0.824
Tools,6.75,3,0.071
Computers,88.19,2,0.681
Industrial,87.84,3,0.779
Books,8.68,8,0.464
Industrial,83.8,13,0.48
Games,55.97,7,0.606
Music,84.22,1,0.17
Computers,81.0,4,0.725
Clothing,5.29,8,0.276
Home,81.1,3,0.686
Outdoors,10.91,2,0.824
Outdoors,39.38,14,0.48
Books,43.09,9,0.658
Books,76.46,4,0.539
Clothing,97.6,10,0.277
Electronics,91.67,4,0.164
Electronics,14.26,12,0.787
Computers,56.38,10,0.583
Electronics,37.0,19,0.126
Computers,88.18,10,0.273
Books,81.14,2,0.251
Movies,34.72,1,0.579
Games,51.49,7,0.43
Home,70.88,11,0.274
Electronics,34.58,4,0.704
Grocery,89.22,3,0.199
Industrial,90.88,16,0.552
Sports,28.05,1,0.602
Tools,85.11,17,0.467
Computers,67.58,22,0.677
Electronics,56.77,3,0.428
Movies,40.15,1,0.468
Electronics,89.92,20,0.676
Electronics,65.17,1,0.865
Industrial,6.62,12,0.678
Toys,16.55,1,0.422
Tools,34.33,7,0.412
Industrial,90.88,7,0.533
Automotive,76.56,18,0.729
Automotive,21.17,18,0.822
Outdoors,67.47,11,0.054
Electronics,30.52,14,0.29
Movies,30.73,1,0.052
Industrial,75.37,3,0.889
Outdoors,59.06,7,0.344
Industrial,59.67,5,0.07
Industrial,54.48,12,0.442
Music,50.38,9,0.709
Toys,82.38,16,0.51
Outdoors,47.25,8,0.357
Sports,42.0,3,0.136
Computers,89.9,13,0.204
Computers,73.72,9,0.32
Grocery,52.22,9,0.475
Shoes,67.35,14,0.139
Clothing,57.28,6,0.865
Tools,12.33,20,0.595
Tools,54.53,3,0.098
Industrial,32.66,13,0.527
Outdoors,51.04,7,0.779
Toys,7.02,6,0.646
Computers,23.13,11,0.381
Music,69.37,8,0.371
Grocery,85.05,8,0.661
Tools,81.03,6,0.821
Industrial,43.52,8,0.424
Movies,19.0,19,0.534
Toys,94.45,3,0.492
Computers,12.2,2,0.573
Shoes,82.42,2,0.491
Books,56.05,15,0.338
Tools,49.65,18,0.286
Health,75.29,1,0.278
Computers,32.54,1,0.221
Tools,70.63,5,0.505
Sports,65.58,8,0.67
Books,1.43,20,0.875
Outdoors,51.85,5,0.278
Books,23.71,6,0.061
Clothing,33.55,5,0.687
Electronics,59.67,1,0.131
Movies,62.6,26,0.33
Garden,43.74,4,0.814
Computers,23.95,2,0.787
Computers,13.45,6,0.613
Electronics,67.54,2,0.133
Electronics,74.87,1,0.352
Industrial,90.37,4,0.846
Outdoors,9.03,2,0.587
Computers,44.56,2,0.878
Grocery,3.4,6,0.161
Games,59.15,20,0.803
Health,86.79,3,0.873
Computers,14.04,12,0.518
Industrial,57.84,19,0.606
Books,73.07,5,0.438
Movies,31.56,2,0.8
Garden,20.76,1,0.889
Sports,15.04,4,0.636
Movies,67.16,3,0.276
Outdoors,53.13,6,0.58
Tools,73.3,3,0.692
Grocery,33.44,17,0.566
Electronics,26.64,14,0.864
Games,40.97,1,0.322
Toys,78.6,6,0.378
Computers,70.54,9,0.352
Tools,88.02,11,0.294
Sports,88.78,18,0.738
Books,25.03,11,0.326
Computers,82.36,7,0.067
Industrial,45.91,14,0.634
Computers,72.88,5,0.835
Industrial,44.14,29,0.513
Music,92.87,12,0.09
Outdoors,50.89,13,0.219
Home,58.96,13,0.515
Electronics,55.27,5,0.408
Computers,50.07,15,0.248
Computers,92.55,7,0.574
Electronics,31.37,8,0.59
Garden,39.72,12,0.446
Toys,4.53,5,0.637
Computers,39.73,15,0.654
Clothing,36.86,2,0.817
Toys,19.56,22,0.805
Books,22.68,4,0.335
Computers,97.22,10,0.524
Movies,54.37,15,0.757
Books,44.74,11,0.282
Computers,7.06,17,0.051
Books,1.75,2,0.118
Outdoors,15.14,11,0.898
Movies,41.58,2,0.129
Electronics,46.31,7,0.514
Toys,97.66,14,0.288
Toys,15.47,2,0.225
Clothing,56.46,2,0.246
Sports,17.79,5,0.636
Movies,11.63,3,0.637
Sports,48.96,5,0.694
Shoes,60.31,2,0.731
Outdoors,75.25,13,0.192
Computers,66.01,3,0.665
Movies,91.42,15,0.129
Toys,75.61,12,0.326
Health,52.57,7,0.803
Home,17.59,12,0.868
Computers,26.48,12,0.334
Books,4.86,7,0.551
Outdoors,69.53,5,0.366
Toys,65.84,2,0.498
Outdoors,74.9,3,0.288
Health,4.29,6,0.287
Shoes,60.17,14,0.484
Books,96.47,3,0.29
Outdoors,97.74,7,0.28
Health,91.07,1,0.66
Electronics,74.36,3,0.25
Automotive,5.42,4,0.591
Industrial,99.2,12,0.686
Toys,64.39,13,0.813
Outdoors,14.87,9,0.375
Automotive,67.66,11,0.541
Electronics,2.2,1,0.334
Industrial,61.39,5,0.726
Automotive,26.28,1,0.306
Home,50.46,4,0.754
Electronics,15.69,6,0.277
Tools,70.78,11,0.442
Home,72.79,13,0.791
Grocery,70.46,1,0.723
Clothing,83.64,3,0.368
Outdoors,43.24,9,0.72
Computers,12.15,17,0.704
Industrial,5.8,5,0.893
Automotive,35.15,16,0.716
Industrial,74.18,5,0.202
Tools,98.58,6,0.686
Health,71.78,9,0.638
Industrial,55.88,14,0.453
Grocery,35.25,6,0.839
Outdoors,23.52,12,0.238
Sports,85.65,5,0.857
Shoes,49.32,5,0.699
Tools,54.41,3,0.337
Books,38.54,11,0.857
Computers,20.1,2,0.787
Computers,93.52,9,0.834
Toys,58.76,11,0.339
Grocery,66.02,22,0.218
Home,51.84,4,0.737
Computers,49.46,3,0.08
Industrial,70.74,7,0.758
Automotive,61.52,1,0.774
Home,88.5,1,0.326
Health,93.0,5,0.394
Computers,41.05,4,0.592
Computers,20.57,9,0.879
Clothing,75.88,6,0.376
Books,78.46,10,0.382
Home,18.77,4,0.735
Movies,42.02,19,0.253
Garden,9.88,9,0.753
Computers,0.99,4,0.856
Games,87.42,15,0.678
Movies,12.04,6,0.5
Electronics,12.31,5,0.248
Sports,38.7,9,0.824
Music,44.44,18,0.328
Music,15.11,5,0.326
Industrial,56.16,9,0.674
Shoes,18.37,4,0.238
Books,3.7,3,0.767
Outdoors,11.98,11,0.771
Music,38.14,18,0.512
Automotive,27.47,5,0.216
Books,64.04,13,0.81
Music,26.23,2,0.74
Games,35.04,6,0.177
Computers,79.25,3,0.207
Movies,16.7,5,0.073
Home,65.51,9,0.66
Grocery,88.73,5,0.112
Electronics,7.48,4,0.598
Garden,3.1,7,0.497
Industrial,50.18,1,0.742
Toys,34.85,6,0.289
Music,16.07,4,0.125
Toys,0.79,3,0.448
Industrial,13.17,3,0.445
Industrial,78.55,11,0.328
Computers,40.27,18,0.748
Automotive,83.85,2,0.881
Computers,13.32,1,0.067
Home,3.69,7,0.705
Health,21.19,27,0.399
Toys,35.97,1,0.739
Home,11.08,4,0.59
Electronics,0.22,7,0.497
Toys,7.97,11,0.489
Games,82.48,2,0.331
Garden,51.0,7,0.432
Computers,86.92,1,0.102
Home,95.41,8,0.263
Books,26.88,13,0.232
Electronics,78.02,3,0.383
Music,70.04,5,0.872
Shoes,17.25,15,0.271
Toys,44.86,1,0.432
Movies,47.8,5,0.824
Movies,11.79,19,0.409
Grocery,19.88,18,0.16
